customer_id,month,mrr,is_new,is_expansion,is_contraction,is_churned
CUST-00379,2025-12,78.87,0,0,1,0
CUST-00380,2025-12,241.73,0,1,0,0
CUST-00381,2025-12,299.52,0,0,0,0
CUST-00382,2025-12,227.48,0,1,0,0
CUST-00383,2025-12,63.54,0,0,1,0
CUST-00385,2025-12,982.53,0,0,1,0
CUST-00386,2025-12,149.45,0,0,1,0
CUST-00387,2025-12,150.57,0,0,1,0
CUST-00388,2025-12,126.97,0,0,1,0
CUST-00389,2025-12,195.1,0,0,0,0
CUST-00390,2025-12,841.87,0,0,0,0
CUST-00391,2025-12,1305.69,0,0,0,0
CUST-00393,2025-12,838.76,0,0,1,0
CUST-00394,2025-12,256.38,0,1,0,0
CUST-00396,2025-12,449.96,0,0,1,0
CUST-00397,2025-12,144.69,0,0,0,1
CUST-00398,2025-12,111.94,0,0,0,0
CUST-00399,2025-12,53.91,0,0,1,0
CUST-00400,2025-12,102.93,0,0,0,0
CUST-00401,2025-12,304.02,0,0,1,0
CUST-00402,2025-12,138.09,0,0,1,0
CUST-00404,2025-12,878.89,0,0,1,0
CUST-00405,2025-12,117.15,0,0,0,0
CUST-00406,2025-12,1216.04,0,1,0,0
CUST-00407,2025-12,110.68,0,1,0,0
CUST-00408,2025-12,57.43,0,0,1,0
CUST-00409,2025-12,1257.66,0,0,0,0
CUST-00410,2025-12,157.64,0,0,0,0
CUST-00411,2025-12,56.92,0,0,0,0
CUST-00412,2025-12,166.8,0,1,0,0
CUST-00413,2025-12,251.67,0,0,1,0
CUST-00414,2025-12,3116.15,0,1,0,0
CUST-00415,2025-12,191.77,0,0,0,0
CUST-00416,2025-12,91.35,0,0,1,0
CUST-00417,2025-12,71.48,0,0,0,0
CUST-00418,2025-12,94.99,0,0,0,0
CUST-00419,2025-12,74.29,0,0,1,0
CUST-00420,2025-12,3707.9,0,0,0,0
CUST-00421,2025-12,221.46,0,0,0,0
CUST-00423,2025-12,203.19,0,0,0,0
CUST-00424,2025-12,43.71,0,1,0,0
CUST-00425,2025-12,142.74,0,1,0,0
CUST-00426,2025-12,168.12,0,0,1,0
CUST-00427,2025-12,199.52,0,1,0,0
CUST-00428,2025-12,78.12,0,0,0,0
CUST-00429,2025-12,463.45,0,1,0,0
CUST-00430,2025-12,245.25,0,0,0,0
CUST-00431,2025-12,1247.79,0,0,0,0
CUST-00432,2025-12,48.18,0,0,0,0
CUST-00433,2025-12,122.35,0,1,0,0
CUST-00434,2025-12,3676.75,0,0,0,0
CUST-00435,2025-12,111.42,0,0,0,1
CUST-00436,2025-12,1135.79,0,0,0,0
CUST-00437,2025-12,131.14,0,0,0,0
CUST-00438,2025-12,2839.16,0,0,0,0
CUST-00439,2025-12,94.08,0,1,0,0
CUST-00440,2025-12,241.37,0,0,1,0
CUST-00441,2025-12,52.97,0,1,0,0
CUST-00442,2025-12,209.1,0,1,0,0
CUST-00443,2025-12,68.33,0,1,0,0
CUST-00444,2025-12,159.32,0,0,0,1
CUST-00445,2025-12,266.91,0,1,0,0
CUST-00446,2025-12,181.83,0,1,0,0
CUST-00447,2025-12,2176.3,1,0,0,0
CUST-00448,2025-12,105.36,1,0,0,0
CUST-00449,2025-12,123.04,1,0,0,0
CUST-00450,2025-12,1156.07,1,0,0,0
CUST-00451,2025-12,999.48,1,0,0,0
CUST-00452,2025-12,2437.52,1,0,0,0
CUST-00453,2025-12,427.11,1,0,0,0
CUST-00454,2025-12,151.42,1,0,0,0
CUST-00455,2025-12,129.58,1,0,0,0
CUST-00456,2025-12,59.11,1,0,0,0
CUST-00457,2025-12,3706.07,1,0,0,1
CUST-00458,2025-12,644.39,1,0,0,0
CUST-00459,2025-12,1050.12,1,0,0,0
CUST-00460,2025-12,78.96,1,0,0,0
CUST-00461,2025-12,63.29,1,0,0,0
CUST-00462,2025-12,121.56,1,0,0,0
CUST-00463,2025-12,111.24,1,0,0,0
CUST-00464,2025-12,171.75,1,0,0,0
CUST-00465,2025-12,1293.29,1,0,0,0
CUST-00466,2025-12,127.78,1,0,0,0
CUST-00004,2026-01,391.4,0,0,1,0
CUST-00006,2026-01,59.06,0,0,0,0
CUST-00009,2026-01,272.11,0,1,0,0
CUST-00011,2026-01,106.06,0,0,1,0
CUST-00012,2026-01,136.4,0,0,0,0
CUST-00013,2026-01,2677.29,0,1,0,0
CUST-00014,2026-01,75.72,0,0,0,0
CUST-00015,2026-01,105.28,0,0,0,0
CUST-00016,2026-01,79.73,0,0,1,0
CUST-00021,2026-01,140.25,0,0,1,0
CUST-00022,2026-01,169.6,0,0,1,0
CUST-00024,2026-01,446.22,0,1,0,0
CUST-00027,2026-01,78.59,0,1,0,0
CUST-00029,2026-01,203.9,0,0,0,0
CUST-00030,2026-01,144.22,0,0,0,0
CUST-00037,2026-01,457.26,0,0,0,0
CUST-00038,2026-01,240.33,0,0,1,0
CUST-00039,2026-01,3995.81,0,0,0,0
CUST-00041,2026-01,282.71,0,1,0,0
CUST-00047,2026-01,59.51,0,1,0,0
CUST-00048,2026-01,247.27,0,0,1,0
CUST-00060,2026-01,138.44,0,1,0,0
CUST-00062,2026-01,533.64,0,1,0,0
CUST-00064,2026-01,1076.17,0,1,0,0
CUST-00066,2026-01,1153.03,0,1,0,0
CUST-00067,2026-01,492.6,0,0,0,0
CUST-00069,2026-01,204.41,0,1,0,0
CUST-00071,2026-01,5687.87,0,0,0,0
CUST-00072,2026-01,165.83,0,0,0,0
CUST-00074,2026-01,225.15,0,0,1,0
CUST-00075,2026-01,100.31,0,1,0,0
CUST-00076,2026-01,302.06,0,0,0,0
CUST-00077,2026-01,175.63,0,0,0,0
CUST-00078,2026-01,164.03,0,0,0,0
CUST-00082,2026-01,281.88,0,1,0,0
CUST-00085,2026-01,378.42,0,0,0,0
CUST-00087,2026-01,198.92,0,1,0,0
CUST-00088,2026-01,130.99,0,0,0,0
CUST-00091,2026-01,152.99,0,0,0,0
CUST-00092,2026-01,2466.95,0,0,0,0
CUST-00094,2026-01,5269.51,0,0,0,0
CUST-00095,2026-01,68.16,0,0,1,0
CUST-00096,2026-01,571.57,0,0,0,0
CUST-00098,2026-01,1320.32,0,0,0,0
CUST-00100,2026-01,515.08,0,1,0,0
CUST-00102,2026-01,184.53,0,0,1,0
CUST-00103,2026-01,324.44,0,0,1,0
CUST-00104,2026-01,172.27,0,0,0,0
CUST-00106,2026-01,231.28,0,1,0,0
CUST-00107,2026-01,307.59,0,0,1,0
CUST-00108,2026-01,57.42,0,1,0,0
CUST-00111,2026-01,156.28,0,1,0,0
CUST-00112,2026-01,108.8,0,0,0,0
CUST-00114,2026-01,104.94,0,1,0,0
CUST-00118,2026-01,693.47,0,1,0,0
CUST-00120,2026-01,3788.42,0,1,0,0
CUST-00122,2026-01,252.31,0,0,0,0
CUST-00123,2026-01,4222.12,0,0,0,0
CUST-00126,2026-01,271.59,0,0,0,0
CUST-00129,2026-01,288.07,0,0,1,0
CUST-00131,2026-01,1138.49,0,0,0,0
CUST-00133,2026-01,875.38,0,0,0,0
CUST-00135,2026-01,867.48,0,0,1,0
CUST-00136,2026-01,1150.79,0,1,0,0
CUST-00138,2026-01,166.85,0,1,0,0
CUST-00139,2026-01,258.38,0,1,0,0
CUST-00140,2026-01,2047.75,0,0,0,0
CUST-00141,2026-01,240.48,0,1,0,0
CUST-00142,2026-01,91,0,0,0,0
CUST-00143,2026-01,1535.78,0,0,0,0
CUST-00145,2026-01,35.81,0,1,0,0
CUST-00146,2026-01,1038.01,0,0,0,0
CUST-00147,2026-01,376.73,0,1,0,0
CUST-00148,2026-01,128.49,0,1,0,0
CUST-00149,2026-01,75.53,0,0,0,0
CUST-00151,2026-01,292.91,0,0,0,0
CUST-00154,2026-01,740.38,0,1,0,0
CUST-00155,2026-01,2850.76,0,0,0,0
CUST-00157,2026-01,482.58,0,1,0,0
CUST-00162,2026-01,467.07,0,0,0,0
CUST-00163,2026-01,220.91,0,1,0,0
CUST-00165,2026-01,262.76,0,0,0,0
CUST-00166,2026-01,173.31,0,1,0,0
CUST-00168,2026-01,267.13,0,1,0,0
CUST-00169,2026-01,2873.33,0,0,0,0
CUST-00170,2026-01,469.45,0,0,0,0
CUST-00171,2026-01,467.16,0,0,0,0
CUST-00172,2026-01,2600.34,0,1,0,0
CUST-00173,2026-01,239.86,0,0,1,0
CUST-00174,2026-01,207.01,0,0,1,0
CUST-00176,2026-01,192.23,0,1,0,0
CUST-00177,2026-01,159.62,0,0,1,0
CUST-00178,2026-01,301.34,0,0,0,0
CUST-00179,2026-01,1352.58,0,1,0,0
CUST-00180,2026-01,285.56,0,0,0,0
CUST-00181,2026-01,241.02,0,1,0,0
CUST-00183,2026-01,150.89,0,1,0,0
CUST-00184,2026-01,155.09,0,0,0,0
CUST-00186,2026-01,77.49,0,1,0,0
CUST-00188,2026-01,1304.17,0,1,0,0
CUST-00189,2026-01,375.64,0,0,0,1
CUST-00190,2026-01,43.37,0,0,1,0
CUST-00192,2026-01,1980.61,0,1,0,0
CUST-00193,2026-01,168.08,0,0,1,0
CUST-00194,2026-01,95.82,0,0,1,0
CUST-00195,2026-01,88.08,0,1,0,0
CUST-00196,2026-01,90.48,0,0,1,0
CUST-00197,2026-01,79.38,0,1,0,0
CUST-00198,2026-01,2859.32,0,1,0,0
CUST-00199,2026-01,51.35,0,1,0,0
CUST-00200,2026-01,131.04,0,0,0,0
CUST-00201,2026-01,130.13,0,0,1,0
CUST-00205,2026-01,311.22,0,1,0,0
CUST-00206,2026-01,213.86,0,0,1,0
CUST-00207,2026-01,1726.6,0,0,0,0
CUST-00208,2026-01,3363.1,0,1,0,0
CUST-00209,2026-01,4075.16,0,0,0,0
CUST-00210,2026-01,287.58,0,0,1,0
CUST-00211,2026-01,76.97,0,0,0,0
CUST-00214,2026-01,120.96,0,0,1,0
CUST-00215,2026-01,192.08,0,0,1,0
CUST-00216,2026-01,139.91,0,1,0,0
CUST-00217,2026-01,62.03,0,0,0,0
CUST-00220,2026-01,91.82,0,0,0,0
CUST-00221,2026-01,2209.12,0,0,0,0
CUST-00222,2026-01,770.04,0,1,0,0
CUST-00223,2026-01,269.94,0,1,0,0
CUST-00224,2026-01,89.49,0,1,0,0
CUST-00226,2026-01,703.95,0,1,0,0
CUST-00227,2026-01,304.87,0,1,0,0
CUST-00229,2026-01,114.38,0,1,0,0
CUST-00230,2026-01,332.93,0,0,0,0
CUST-00231,2026-01,145.72,0,1,0,0
CUST-00233,2026-01,1536.14,0,1,0,0
CUST-00234,2026-01,97.38,0,1,0,0
CUST-00235,2026-01,3181.94,0,1,0,0
CUST-00236,2026-01,86.94,0,0,1,0
CUST-00239,2026-01,272.65,0,1,0,0
CUST-00240,2026-01,270.07,0,1,0,0
CUST-00241,2026-01,95.23,0,1,0,0
CUST-00242,2026-01,271.13,0,1,0,0
CUST-00244,2026-01,96.94,0,1,0,0
CUST-00245,2026-01,193.09,0,1,0,0
CUST-00247,2026-01,333.49,0,1,0,0
CUST-00248,2026-01,926.24,0,1,0,0
CUST-00249,2026-01,1312.54,0,1,0,0
CUST-00250,2026-01,248.17,0,0,0,0
CUST-00251,2026-01,1396.47,0,1,0,0
CUST-00254,2026-01,110.83,0,0,0,0
CUST-00255,2026-01,284.64,0,0,0,1
CUST-00257,2026-01,2944.65,0,0,0,0
CUST-00258,2026-01,132.41,0,0,1,0
CUST-00259,2026-01,1454.35,0,0,0,0
CUST-00260,2026-01,378.85,0,0,0,0
CUST-00262,2026-01,218.23,0,1,0,0
CUST-00264,2026-01,172,0,0,0,0
CUST-00265,2026-01,69.02,0,1,0,0
CUST-00266,2026-01,138.37,0,0,0,0
CUST-00267,2026-01,245.52,0,0,0,0
CUST-00268,2026-01,190.36,0,1,0,0
CUST-00270,2026-01,973.63,0,0,0,0
CUST-00271,2026-01,56.27,0,1,0,0
CUST-00272,2026-01,239.47,0,1,0,0
CUST-00273,2026-01,3730.09,0,0,0,0
CUST-00274,2026-01,104.55,0,0,1,0
CUST-00275,2026-01,342.8,0,1,0,0
CUST-00276,2026-01,80.64,0,0,0,0
CUST-00277,2026-01,151.79,0,0,0,0
CUST-00278,2026-01,234.33,0,1,0,0
CUST-00279,2026-01,222.24,0,0,0,0
CUST-00280,2026-01,151.7,0,0,0,0
CUST-00281,2026-01,243.23,0,1,0,0
CUST-00283,2026-01,155.38,0,0,1,0
CUST-00284,2026-01,202.87,0,1,0,0
CUST-00285,2026-01,57.4,0,0,0,0
CUST-00286,2026-01,1544.52,0,0,0,0
CUST-00288,2026-01,3231.58,0,0,0,0
CUST-00289,2026-01,240.19,0,0,0,1
CUST-00290,2026-01,252.9,0,1,0,0
CUST-00292,2026-01,138.87,0,0,0,0
CUST-00294,2026-01,1463.99,0,1,0,0
CUST-00295,2026-01,370.18,0,0,0,1
CUST-00296,2026-01,42.08,0,0,1,0
CUST-00297,2026-01,139.2,0,1,0,0
CUST-00298,2026-01,263.9,0,0,1,0
CUST-00299,2026-01,187.2,0,0,0,0
CUST-00300,2026-01,227.41,0,1,0,0
CUST-00301,2026-01,841.11,0,0,1,0
CUST-00302,2026-01,250,0,0,1,0
CUST-00303,2026-01,58.81,0,0,0,0
CUST-00304,2026-01,225.43,0,0,0,0
CUST-00305,2026-01,133.98,0,0,0,0
CUST-00306,2026-01,1358.04,0,0,1,0
CUST-00307,2026-01,1004.86,0,1,0,0
CUST-00309,2026-01,1360.57,0,0,0,0
CUST-00310,2026-01,51.19,0,0,0,0
CUST-00311,2026-01,262.49,0,0,1,0
CUST-00312,2026-01,155.02,0,0,1,0
CUST-00313,2026-01,259.68,0,0,1,0
CUST-00315,2026-01,246.15,0,0,0,0
CUST-00316,2026-01,1015.32,0,1,0,0
CUST-00317,2026-01,219.1,0,0,0,0
CUST-00318,2026-01,161.1,0,0,1,0
CUST-00319,2026-01,47.71,0,0,0,0
CUST-00320,2026-01,242.38,0,1,0,0
CUST-00321,2026-01,180.97,0,0,1,0
CUST-00322,2026-01,206.64,0,0,1,0
CUST-00323,2026-01,320.77,0,0,0,0
CUST-00324,2026-01,1274.74,0,1,0,1
CUST-00326,2026-01,74.6,0,0,0,0
CUST-00327,2026-01,1307.6,0,0,0,0
CUST-00329,2026-01,48.18,0,0,0,0
CUST-00331,2026-01,185.41,0,1,0,0
CUST-00332,2026-01,51.16,0,1,0,0
CUST-00333,2026-01,193.29,0,0,1,0
CUST-00334,2026-01,112.56,0,0,0,0
CUST-00335,2026-01,192.35,0,0,1,0
CUST-00336,2026-01,122.12,0,0,0,0
CUST-00337,2026-01,281.8,0,0,1,0
CUST-00338,2026-01,280.8,0,0,0,0
CUST-00339,2026-01,141.57,0,1,0,0
CUST-00340,2026-01,964.72,0,1,0,0
CUST-00341,2026-01,601.43,0,0,0,0
CUST-00342,2026-01,116.78,0,1,0,0
CUST-00343,2026-01,50.69,0,0,0,0
CUST-00344,2026-01,320.36,0,0,1,0
CUST-00346,2026-01,178.42,0,1,0,0
CUST-00347,2026-01,153.54,0,0,0,0
CUST-00348,2026-01,245.22,0,1,0,0
CUST-00349,2026-01,228.26,0,1,0,0
CUST-00351,2026-01,166.43,0,0,0,0
CUST-00352,2026-01,212.75,0,0,1,0
CUST-00354,2026-01,447.44,0,1,0,0
CUST-00355,2026-01,133.76,0,1,0,0
CUST-00356,2026-01,164.26,0,0,0,0
CUST-00357,2026-01,43.53,0,0,1,0
CUST-00358,2026-01,263.35,0,0,0,0
CUST-00359,2026-01,145.59,0,1,0,0
CUST-00360,2026-01,180.99,0,1,0,0
CUST-00361,2026-01,95.75,0,1,0,0
CUST-00363,2026-01,252.87,0,0,0,0
CUST-00364,2026-01,140.04,0,0,0,0
CUST-00365,2026-01,69.06,0,0,0,0
CUST-00366,2026-01,542.2,0,1,0,0
CUST-00368,2026-01,154.88,0,0,1,0
CUST-00369,2026-01,407.03,0,1,0,0
CUST-00370,2026-01,845.31,0,1,0,0
CUST-00371,2026-01,85.59,0,0,0,0
CUST-00373,2026-01,148.77,0,0,0,0
CUST-00374,2026-01,1310.07,0,0,0,0
CUST-00375,2026-01,271.78,0,1,0,0
CUST-00376,2026-01,57.64,0,0,1,0
CUST-00377,2026-01,837.63,0,1,0,0
CUST-00378,2026-01,1014.74,0,1,0,0
CUST-00379,2026-01,79.5,0,0,0,0
CUST-00380,2026-01,250.85,0,1,0,0
CUST-00381,2026-01,298.72,0,0,0,0
CUST-00382,2026-01,223.45,0,0,0,0
CUST-00383,2026-01,61.32,0,0,1,0
CUST-00385,2026-01,1003.52,0,1,0,0
CUST-00386,2026-01,145.13,0,0,1,0
CUST-00387,2026-01,149.97,0,0,0,0
CUST-00388,2026-01,134.58,0,1,0,0
CUST-00389,2026-01,192.27,0,0,0,0
CUST-00390,2026-01,1044.67,0,1,0,0
CUST-00391,2026-01,1368.21,0,1,0,0
CUST-00393,2026-01,840.67,0,0,0,0
CUST-00394,2026-01,339.65,0,1,0,0
CUST-00396,2026-01,461.48,0,1,0,0
CUST-00398,2026-01,111.68,0,0,0,0
CUST-00399,2026-01,53.45,0,0,0,0
CUST-00400,2026-01,108.76,0,1,0,0
CUST-00401,2026-01,321.22,0,1,0,0
CUST-00402,2026-01,140.69,0,0,0,0
CUST-00404,2026-01,863.08,0,0,0,0
CUST-00405,2026-01,123.47,0,1,0,0
CUST-00406,2026-01,1250.48,0,1,0,0
CUST-00407,2026-01,109.69,0,0,0,0
CUST-00408,2026-01,59.03,0,1,0,0
CUST-00409,2026-01,1225.28,0,0,1,0
CUST-00410,2026-01,160.21,0,0,0,0
CUST-00411,2026-01,58.06,0,1,0,0
CUST-00412,2026-01,133.73,0,0,1,0
CUST-00413,2026-01,211.37,0,0,1,0
CUST-00414,2026-01,3205.56,0,1,0,0
CUST-00415,2026-01,190.58,0,0,0,0
CUST-00416,2026-01,90.4,0,0,0,0
CUST-00417,2026-01,69.01,0,0,1,0
CUST-00418,2026-01,93.93,0,0,0,0
CUST-00419,2026-01,73.89,0,0,0,0
CUST-00420,2026-01,3830.03,0,1,0,0
CUST-00421,2026-01,228.13,0,1,0,0
CUST-00423,2026-01,213.62,0,1,0,0
CUST-00424,2026-01,43.67,0,0,0,0
CUST-00425,2026-01,140.15,0,0,0,0
CUST-00426,2026-01,171.73,0,1,0,0
CUST-00427,2026-01,200.06,0,0,0,0
CUST-00428,2026-01,80.24,0,1,0,0
CUST-00429,2026-01,483.24,0,1,0,0
CUST-00430,2026-01,244.17,0,0,0,0
CUST-00431,2026-01,1308.51,0,1,0,0
CUST-00432,2026-01,46.99,0,0,1,0
CUST-00433,2026-01,124.82,0,1,0,0
CUST-00434,2026-01,3736.29,0,0,0,0
CUST-00436,2026-01,1153.8,0,0,0,0
CUST-00437,2026-01,129.9,0,0,0,0
CUST-00438,2026-01,2950,0,1,0,0
CUST-00439,2026-01,99.31,0,1,0,0
CUST-00440,2026-01,232.84,0,0,1,0
CUST-00441,2026-01,54.17,0,1,0,0
CUST-00442,2026-01,236.05,0,1,0,0
CUST-00443,2026-01,71.88,0,1,0,1
CUST-00445,2026-01,257.51,0,0,1,0
CUST-00446,2026-01,180.66,0,0,0,0
CUST-00447,2026-01,2255.22,0,1,0,0
CUST-00448,2026-01,104.84,0,0,0,0
CUST-00449,2026-01,129.6,0,1,0,0
CUST-00450,2026-01,1174.22,0,0,0,0
CUST-00451,2026-01,997.01,0,0,0,0
CUST-00452,2026-01,2463.07,0,0,0,0
CUST-00453,2026-01,422.48,0,0,0,0
CUST-00454,2026-01,146.77,0,0,1,0
CUST-00455,2026-01,124.93,0,0,1,0
CUST-00456,2026-01,57.82,0,0,1,0
CUST-00458,2026-01,675.7,0,1,0,0
CUST-00459,2026-01,1069.78,0,0,0,0
CUST-00460,2026-01,65.76,0,0,1,0
CUST-00461,2026-01,60.79,0,0,1,0
CUST-00462,2026-01,121.42,0,0,0,0
CUST-00463,2026-01,106.87,0,0,1,0
CUST-00464,2026-01,168.17,0,0,1,0
CUST-00465,2026-01,1275.98,0,0,0,0
CUST-00466,2026-01,126.74,0,0,0,0
CUST-00467,2026-01,153.03,1,0,0,0
CUST-00468,2026-01,221.68,1,0,0,0
CUST-00469,2026-01,782.33,1,0,0,0
CUST-00470,2026-01,224.44,1,0,0,0
CUST-00471,2026-01,673.31,1,0,0,0
CUST-00472,2026-01,803.6,1,0,0,0
CUST-00473,2026-01,1022.1,1,0,0,0
CUST-00474,2026-01,1184.65,1,0,0,0
CUST-00475,2026-01,170.96,1,0,0,0
CUST-00476,2026-01,101.74,1,0,0,0
CUST-00477,2026-01,232.48,1,0,0,0
CUST-00478,2026-01,861.48,1,0,0,0
CUST-00479,2026-01,1194.24,1,0,0,0
CUST-00480,2026-01,156.5,1,0,0,0
CUST-00481,2026-01,238.55,1,0,0,0
CUST-00482,2026-01,44.36,1,0,0,0
CUST-00483,2026-01,193.9,1,0,0,0
CUST-00484,2026-01,140.68,1,0,0,0
CUST-00485,2026-01,1399.23,1,0,0,0
CUST-00486,2026-01,3173.66,1,0,0,0
CUST-00487,2026-01,1380.22,1,0,0,0
CUST-00488,2026-01,202.47,1,0,0,0
CUST-00489,2026-01,106,1,0,0,0
CUST-00490,2026-01,2868.9,1,0,0,0
CUST-00491,2026-01,187.81,1,0,0,0
CUST-00492,2026-01,475.64,1,0,0,0
CUST-00493,2026-01,3047.69,1,0,0,0
CUST-00494,2026-01,460.14,1,0,0,0
CUST-00495,2026-01,77.14,1,0,0,0
CUST-00496,2026-01,2146.84,1,0,0,0
CUST-00497,2026-01,97.34,1,0,0,0
CUST-00498,2026-01,907.86,1,0,0,0
CUST-00499,2026-01,1219.12,1,0,0,0
CUST-00004,2026-02,387.28,0,0,0,0
CUST-00006,2026-02,61.47,0,1,0,0
CUST-00009,2026-02,273.6,0,0,0,0
CUST-00011,2026-02,109.26,0,1,0,1
CUST-00012,2026-02,131.82,0,0,1,0
CUST-00013,2026-02,2762.62,0,1,0,0
CUST-00014,2026-02,79.74,0,1,0,0
CUST-00015,2026-02,110.92,0,1,0,0
CUST-00016,2026-02,78.2,0,0,0,0
CUST-00021,2026-02,146.1,0,1,0,0
CUST-00022,2026-02,198.82,0,1,0,0
CUST-00024,2026-02,437.88,0,0,0,0
CUST-00027,2026-02,82.17,0,1,0,0
CUST-00029,2026-02,199.59,0,0,1,0
CUST-00030,2026-02,152.11,0,1,0,0
CUST-00037,2026-02,457.7,0,0,0,0
CUST-00038,2026-02,231.55,0,0,1,0
CUST-00039,2026-02,4453.69,0,1,0,0
CUST-00041,2026-02,298.92,0,1,0,0
CUST-00047,2026-02,60.91,0,1,0,0
CUST-00048,2026-02,240.44,0,0,1,0
CUST-00060,2026-02,139.87,0,0,0,0
CUST-00062,2026-02,533.7,0,0,0,0
CUST-00064,2026-02,1090.56,0,0,0,0
CUST-00066,2026-02,1175.99,0,0,0,0
CUST-00067,2026-02,502.48,0,1,0,0
CUST-00069,2026-02,211.93,0,1,0,0
CUST-00071,2026-02,5801.54,0,0,0,0
CUST-00072,2026-02,172.59,0,1,0,0
CUST-00074,2026-02,230.07,0,1,0,0
CUST-00075,2026-02,98.65,0,0,0,0
CUST-00076,2026-02,301.64,0,0,0,0
CUST-00077,2026-02,185.92,0,1,0,0
CUST-00078,2026-02,165.84,0,0,0,0
CUST-00082,2026-02,270.78,0,0,1,0
CUST-00085,2026-02,391.05,0,1,0,0
CUST-00087,2026-02,192.43,0,0,1,0
CUST-00088,2026-02,126.33,0,0,1,0
CUST-00091,2026-02,147.96,0,0,1,0
CUST-00092,2026-02,2449.79,0,0,0,0
CUST-00094,2026-02,5412.32,0,1,0,0
CUST-00095,2026-02,69.6,0,1,0,0
CUST-00096,2026-02,573.31,0,0,0,1
CUST-00098,2026-02,1293.5,0,0,1,0
CUST-00100,2026-02,527.14,0,1,0,0
CUST-00102,2026-02,178.08,0,0,1,0
CUST-00103,2026-02,333.51,0,1,0,0
CUST-00104,2026-02,181.98,0,1,0,0
CUST-00106,2026-02,223.4,0,0,1,0
CUST-00107,2026-02,296.63,0,0,1,0
CUST-00108,2026-02,37.86,0,0,1,0
CUST-00111,2026-02,151.32,0,0,1,0
CUST-00112,2026-02,104.46,0,0,1,0
CUST-00114,2026-02,134.35,0,1,0,0
CUST-00118,2026-02,712.7,0,1,0,0
CUST-00120,2026-02,3765.35,0,0,0,0
CUST-00122,2026-02,250.15,0,0,0,0
CUST-00123,2026-02,4204.92,0,0,0,0
CUST-00126,2026-02,281.99,0,1,0,0
CUST-00129,2026-02,289.38,0,0,0,0
CUST-00131,2026-02,1172.39,0,1,0,0
CUST-00133,2026-02,851.58,0,0,1,0
CUST-00135,2026-02,895.65,0,1,0,0
CUST-00136,2026-02,1146.29,0,0,0,0
CUST-00138,2026-02,162.79,0,0,1,0
CUST-00139,2026-02,268.55,0,1,0,0
CUST-00140,2026-02,2141.32,0,1,0,0
CUST-00141,2026-02,321.1,0,1,0,0
CUST-00142,2026-02,89.19,0,0,0,0
CUST-00143,2026-02,1525.41,0,0,0,0
CUST-00145,2026-02,34.7,0,0,1,0
CUST-00146,2026-02,1075.47,0,1,0,0
CUST-00147,2026-02,368.83,0,0,1,0
CUST-00148,2026-02,126.09,0,0,0,0
CUST-00149,2026-02,74.68,0,0,0,0
CUST-00151,2026-02,285.18,0,0,1,0
CUST-00154,2026-02,733.52,0,0,0,0
CUST-00155,2026-02,2831.31,0,0,0,0
CUST-00157,2026-02,476.96,0,0,0,0
CUST-00162,2026-02,486.89,0,1,0,0
CUST-00163,2026-02,218.61,0,0,0,0
CUST-00165,2026-02,262.03,0,0,0,0
CUST-00166,2026-02,173.63,0,0,0,0
CUST-00168,2026-02,269.44,0,0,0,0
CUST-00169,2026-02,2855.22,0,0,0,0
CUST-00170,2026-02,494.87,0,1,0,0
CUST-00171,2026-02,463.5,0,0,0,0
CUST-00172,2026-02,2675.53,0,1,0,0
CUST-00173,2026-02,231.27,0,0,1,0
CUST-00174,2026-02,204.82,0,0,0,0
CUST-00176,2026-02,200.06,0,1,0,0
CUST-00177,2026-02,99.29,0,0,1,0
CUST-00178,2026-02,310,0,1,0,0
CUST-00179,2026-02,1377.78,0,0,0,0
CUST-00180,2026-02,290.29,0,0,0,0
CUST-00181,2026-02,236.37,0,0,0,0
CUST-00183,2026-02,159.21,0,1,0,0
CUST-00184,2026-02,152.99,0,0,0,0
CUST-00186,2026-02,76.7,0,0,0,0
CUST-00188,2026-02,1489.33,0,1,0,0
CUST-00190,2026-02,45.72,0,1,0,0
CUST-00192,2026-02,1955.44,0,0,0,0
CUST-00193,2026-02,177.2,0,1,0,0
CUST-00194,2026-02,98.92,0,1,0,0
CUST-00195,2026-02,86.06,0,0,1,0
CUST-00196,2026-02,89.65,0,0,0,0
CUST-00197,2026-02,79.99,0,0,0,0
CUST-00198,2026-02,2838.48,0,0,0,0
CUST-00199,2026-02,62.95,0,1,0,0
CUST-00200,2026-02,128.92,0,0,0,0
CUST-00201,2026-02,132.65,0,0,0,0
CUST-00205,2026-02,320,0,1,0,0
CUST-00206,2026-02,222.89,0,1,0,0
CUST-00207,2026-02,1747.77,0,0,0,0
CUST-00208,2026-02,3422.17,0,0,0,0
CUST-00209,2026-02,4070,0,0,0,0
CUST-00210,2026-02,302.8,0,1,0,0
CUST-00211,2026-02,79.02,0,1,0,0
CUST-00214,2026-02,119.78,0,0,0,0
CUST-00215,2026-02,196.29,0,1,0,0
CUST-00216,2026-02,141.42,0,0,0,0
CUST-00217,2026-02,60.62,0,0,1,0
CUST-00220,2026-02,92,0,0,0,0
CUST-00221,2026-02,2280.9,0,1,0,0
CUST-00222,2026-02,754.72,0,0,0,0
CUST-00223,2026-02,283.77,0,1,0,0
CUST-00224,2026-02,89.96,0,0,0,0
CUST-00226,2026-02,720.33,0,1,0,0
CUST-00227,2026-02,308.26,0,0,0,0
